sub_id,start_date,end_date
206200,2018-06-01,2018-06-01
1994562,2018-06-01,2018-07-01
2357678,2018-06-01,2018-07-01
2432196,2019-02-01,2019-03-01
665494,2018-10-01,2018-12-01
125522,2018-07-01,2018-07-01
2492429,2018-03-01,2018-03-01
751867,2018-09-01,2018-11-01
2304255,2018-08-01,2018-10-01
1932738,2018-06-01,2018-08-01
1458161,2018-05-01,2018-07-01
761845,2018-08-01,2018-10-01
2966615,2018-05-01,2018-06-01
1896220,2018-08-01,2018-10-01
1238927,2018-04-01,2018-06-01
1847965,2018-10-01,2018-12-01
783498,2018-01-01,2018-02-01
521973,2018-05-01,2018-05-01
54651,2018-07-01,2018-09-01
2895889,2018-08-01,2018-09-01
623635,2018-07-01,2018-09-01
1312084,2018-04-01,2018-06-01
2410491,2018-04-01,2018-04-01
760564,2018-04-01,2018-04-01
2847298,2018-07-01,2018-08-01
2155341,2018-06-01,2018-07-01
450947,2018-06-01,2018-06-01
1886602,2018-04-01,2018-04-01
2817262,2018-06-01,2018-06-01
2649222,2018-10-01,2018-10-01
1291060,2018-06-01,2018-07-01
1300502,2018-02-01,2018-03-01
1776452,2018-05-01,2018-05-01
301476,2018-07-01,2018-07-01
2363942,2018-10-01,2018-11-01
1780288,2018-06-01,2018-08-01
1337120,2018-05-01,2018-06-01
515348,2018-08-01,2018-10-01
1821502,2018-06-01,2018-08-01
389967,2018-06-01,2018-06-01
379256,2018-08-01,2018-08-01
836408,2018-08-01,2018-08-01
1911602,2018-12-01,2019-02-01
104536,2018-05-01,2018-06-01
1405705,2018-05-01,2018-05-01
742151,2018-09-01,2018-10-01
2964310,2018-05-01,2018-07-01
691870,2018-07-01,2018-09-01
961956,2018-10-01,2018-10-01
1544226,2018-09-01,2018-10-01
2223092,2018-05-01,2018-05-01
2809463,2018-06-01,2018-07-01
685165,2018-06-01,2018-07-01
1241924,2018-06-01,2018-07-01
6344,2018-11-01,2018-12-01
2280847,2018-03-01,2018-03-01
2032188,2018-06-01,2018-08-01
2934477,2018-05-01,2018-05-01
556767,2018-04-01,2018-05-01
2564992,2018-07-01,2018-08-01
2010780,2018-03-01,2018-05-01
2467458,2018-07-01,2018-08-01
801733,2018-02-01,2018-04-01
850714,2018-04-01,2018-05-01
59654,2018-05-01,2018-05-01
1329256,2018-10-01,2018-10-01
355182,2018-10-01,2018-12-01
1634281,2018-03-01,2018-04-01
629032,2018-03-01,2018-03-01
2482516,2018-07-01,2018-07-01
396151,2018-10-01,2018-12-01
1651591,2018-07-01,2018-07-01
229397,2018-06-01,2018-07-01
304950,2018-08-01,2018-10-01
1157752,2018-05-01,2018-05-01
807307,2018-04-01,2018-04-01
2108910,2019-01-01,2019-01-01
164088,2018-02-01,2018-02-01
2958230,2018-10-01,2018-11-01
2547588,2018-10-01,2018-11-01
745420,2018-05-01,2018-06-01
147325,2018-05-01,2018-06-01
101802,2018-08-01,2018-09-01
924921,2018-08-01,2018-10-01
1066388,2018-04-01,2018-04-01
2340467,2018-06-01,2018-06-01
1975609,2018-06-01,2018-08-01
328967,2018-06-01,2018-08-01
1589629,2018-05-01,2018-07-01
734240,2018-07-01,2018-09-01
887507,2018-06-01,2018-07-01
411385,2018-06-01,2018-06-01
271905,2018-08-01,2018-08-01
2106520,2018-08-01,2018-09-01
532622,2018-08-01,2018-08-01
959265,2018-07-01,2018-08-01
2215114,2018-04-01,2018-04-01
1420451,2018-08-01,2018-08-01
2795706,2018-06-01,2018-07-01
1026542,2018-08-01,2018-09-01
213048,2018-06-01,2018-06-01
557068,2018-07-01,2018-08-01
170614,2018-02-01,2018-03-01
654839,2018-01-01,2018-01-01
1136990,2018-04-01,2018-06-01
2190809,2018-11-01,2018-12-01
2217383,2018-09-01,2018-11-01
289483,2018-01-01,2018-01-01
2157429,2018-07-01,2018-08-01
459102,2018-07-01,2018-08-01
2374980,2018-03-01,2018-03-01
499317,2018-09-01,2018-09-01
483116,2018-06-01,2018-08-01
1537058,2018-10-01,2018-11-01
2049912,2018-04-01,2018-06-01
1894040,2018-06-01,2018-07-01
1723308,2018-07-01,2018-08-01
2062747,2018-06-01,2018-08-01
1416322,2018-02-01,2018-02-01
190018,2018-09-01,2018-11-01
2947563,2018-11-01,2018-11-01
2546555,2018-07-01,2018-07-01
2366286,2018-10-01,2018-10-01
646564,2018-08-01,2018-10-01
2104144,2018-04-01,2018-04-01
2897590,2019-01-01,2019-01-01
2987093,2018-01-01,2018-01-01
1832995,2018-11-01,2019-01-01
648254,2018-05-01,2018-05-01
2201801,2018-06-01,2018-08-01
1299848,2018-11-01,2018-11-01
1468485,2018-07-01,2018-08-01
106318,2018-09-01,2018-11-01
974326,2018-05-01,2018-05-01
631844,2018-08-01,2018-08-01
2432597,2018-08-01,2018-08-01
808221,2018-08-01,2018-08-01
2498476,2018-09-01,2018-09-01
30342,2018-06-01,2018-06-01
2845594,2018-10-01,2018-11-01
2621081,2018-07-01,2018-09-01
1877148,2018-03-01,2018-04-01
1056180,2018-06-01,2018-08-01
2862158,2018-09-01,2018-11-01
778950,2018-08-01,2018-10-01
955373,2018-04-01,2018-05-01
2047629,2018-04-01,2018-05-01
544563,2018-07-01,2018-07-01
2903004,2018-05-01,2018-07-01
48010,2018-06-01,2018-07-01
2982435,2018-07-01,2018-07-01
505578,2018-08-01,2018-08-01
1028783,2018-08-01,2018-10-01
2043282,2018-10-01,2018-12-01
1995124,2018-05-01,2018-05-01
329117,2019-02-01,2019-04-01
383033,2018-05-01,2018-06-01
1145720,2018-05-01,2018-06-01
1317423,2018-10-01,2018-12-01
1856721,2018-10-01,2018-12-01
2789128,2018-10-01,2018-10-01
1954388,2018-07-01,2018-08-01
1588287,2018-08-01,2018-08-01
1011260,2018-09-01,2018-10-01
2990464,2018-12-01,2019-01-01
1675939,2018-03-01,2018-03-01
1121896,2018-10-01,2018-11-01
2157489,2018-08-01,2018-09-01
675694,2019-04-01,2019-05-01
2498353,2018-04-01,2018-06-01
1194433,2018-10-01,2018-12-01
2455254,2019-01-01,2019-03-01
551942,2018-09-01,2018-09-01
2495324,2018-08-01,2018-08-01
622919,2018-09-01,2018-10-01
1194395,2018-10-01,2018-12-01
992093,2018-10-01,2018-11-01
647516,2018-10-01,2018-12-01
2832178,2018-04-01,2018-06-01
2247382,2018-05-01,2018-06-01
2951660,2018-05-01,2018-05-01
1772438,2018-07-01,2018-08-01
2333238,2018-08-01,2018-10-01
1397996,2018-10-01,2018-11-01
1544001,2018-05-01,2018-06-01
1963963,2018-06-01,2018-08-01
1114802,2018-11-01,2019-01-01
800665,2018-06-01,2018-07-01
1580427,2018-08-01,2018-10-01
2254712,2018-03-01,2018-03-01
2951267,2018-06-01,2018-07-01
874065,2018-09-01,2018-11-01
2873011,2018-04-01,2018-04-01
1413524,2018-05-01,2018-07-01
390218,2019-04-01,2019-05-01
2233225,2018-07-01,2018-08-01
1428934,2018-06-01,2018-08-01
1121268,2018-12-01,2019-01-01
534572,2018-05-01,2018-05-01
1334668,2018-05-01,2018-06-01
2575633,2018-09-01,2018-11-01
1480287,2018-04-01,2018-04-01
360247,2018-06-01,2018-06-01
366783,2018-05-01,2018-06-01
2704832,2018-05-01,2018-05-01
511030,2018-11-01,2018-11-01
1960382,2018-11-01,2019-01-01
601869,2018-05-01,2018-06-01
2334556,2019-01-01,2019-02-01
588388,2018-03-01,2018-04-01
267283,2018-09-01,2018-10-01
433758,2018-07-01,2018-07-01
1449756,2018-09-01,2018-10-01
864487,2018-09-01,2018-11-01
938608,2018-07-01,2018-07-01
2467259,2018-11-01,2018-11-01
2305734,2018-05-01,2018-07-01
2463104,2018-04-01,2018-04-01
2787806,2018-03-01,2018-03-01
1011118,2018-05-01,2018-06-01
2681641,2018-12-01,2019-02-01
1360098,2018-05-01,2018-07-01
2200013,2018-09-01,2018-11-01
120530,2018-07-01,2018-09-01
1330813,2019-01-01,2019-01-01
306284,2018-07-01,2018-07-01
354864,2018-06-01,2018-07-01
2171059,2018-08-01,2018-09-01
2039317,2018-06-01,2018-06-01
2550369,2018-09-01,2018-10-01
154155,2018-03-01,2018-03-01
2862759,2018-05-01,2018-05-01
343246,2018-02-01,2018-02-01
357551,2018-06-01,2018-07-01
2906333,2018-09-01,2018-11-01
1867540,2018-07-01,2018-07-01
1406708,2018-10-01,2018-11-01
900793,2018-05-01,2018-06-01
2382521,2018-08-01,2018-08-01
1253274,2018-10-01,2018-11-01
890241,2018-08-01,2018-08-01
1409149,2018-10-01,2018-10-01
497266,2018-06-01,2018-06-01
2642664,2018-05-01,2018-07-01
2450918,2018-04-01,2018-06-01
2991458,2018-10-01,2018-12-01
1737198,2018-07-01,2018-09-01
1472270,2018-10-01,2018-12-01
2306212,2018-08-01,2018-09-01
242255,2018-06-01,2018-06-01
2282300,2018-06-01,2018-08-01
974216,2018-03-01,2018-05-01
1845064,2018-03-01,2018-04-01
1603972,2018-05-01,2018-07-01
329857,2018-07-01,2018-07-01
1111905,2018-07-01,2018-09-01
115499,2018-06-01,2018-08-01
1904178,2018-06-01,2018-07-01
919647,2018-04-01,2018-04-01
1428583,2017-12-01,2018-02-01
96751,2018-06-01,2018-07-01
1046913,2018-08-01,2018-09-01
1881804,2018-09-01,2018-10-01
2624270,2018-10-01,2018-12-01
777070,2018-11-01,2019-01-01
508099,2018-11-01,2018-12-01
2883547,2018-11-01,2018-11-01
516718,2018-08-01,2018-08-01
584417,2019-01-01,2019-01-01
2762313,2018-02-01,2018-02-01
887525,2018-07-01,2018-09-01
1115172,2018-12-01,2018-12-01
251490,2018-07-01,2018-07-01
2463727,2018-12-01,2019-02-01
2129475,2018-08-01,2018-09-01
328636,2018-11-01,2019-01-01
397565,2018-05-01,2018-06-01
2734144,2018-03-01,2018-05-01
2790616,2018-10-01,2018-10-01
2988238,2018-11-01,2018-12-01
599846,2018-09-01,2018-09-01
1784244,2018-03-01,2018-05-01
2476399,2018-09-01,2018-09-01
2230473,2018-08-01,2018-08-01
678952,2018-10-01,2018-12-01
1876008,2018-06-01,2018-08-01
225737,2018-07-01,2018-07-01
1684964,2018-10-01,2018-10-01
924965,2018-07-01,2018-07-01
1049877,2018-11-01,2019-01-01
1793703,2018-05-01,2018-05-01
1833837,2018-11-01,2019-01-01
347212,2019-03-01,2019-03-01
2923163,2018-10-01,2018-11-01
2515613,2018-02-01,2018-02-01
2982003,2018-08-01,2018-09-01
1514034,2018-11-01,2018-12-01
2741647,2018-04-01,2018-05-01
183618,2018-11-01,2018-11-01
1579241,2018-09-01,2018-10-01
1444643,2018-08-01,2018-08-01
1229127,2018-10-01,2018-12-01
2944113,2018-07-01,2018-09-01
1882592,2018-06-01,2018-07-01
845558,2018-12-01,2019-01-01
2763953,2018-08-01,2018-08-01
2668268,2018-08-01,2018-09-01
1920548,2018-07-01,2018-07-01
607801,2018-12-01,2018-12-01
562169,2018-04-01,2018-06-01
1417777,2018-04-01,2018-05-01
188614,2018-06-01,2018-08-01
1951,2018-11-01,2018-12-01
415816,2018-04-01,2018-05-01
315118,2018-04-01,2018-05-01
559956,2018-05-01,2018-06-01
103393,2018-07-01,2018-08-01
1879866,2018-07-01,2018-08-01
2944502,2018-04-01,2018-04-01
2057258,2018-04-01,2018-04-01
2346048,2018-07-01,2018-09-01
1638360,2018-06-01,2018-07-01
1638636,2018-06-01,2018-08-01
208448,2018-04-01,2018-06-01
546318,2018-07-01,2018-08-01
2807971,2018-06-01,2018-07-01
1888148,2018-08-01,2018-09-01
1713058,2018-08-01,2018-08-01
1798514,2018-03-01,2018-04-01
1164649,2018-06-01,2018-07-01
635502,2018-05-01,2018-05-01
326610,2018-05-01,2018-07-01
2999364,2018-10-01,2018-10-01
2434389,2018-12-01,2018-12-01
1126369,2018-08-01,2018-08-01
2167154,2018-03-01,2018-03-01
1079901,2018-08-01,2018-08-01
556032,2018-06-01,2018-06-01
1581833,2018-09-01,2018-09-01
1522043,2018-03-01,2018-03-01
124154,2019-03-01,2019-03-01
2293662,2018-09-01,2018-09-01
1458233,2018-08-01,2018-08-01
915081,2018-08-01,2018-09-01
1596756,2018-10-01,2018-10-01
100550,2018-05-01,2018-06-01
2862213,2018-08-01,2018-09-01
1178034,2018-06-01,2018-07-01
854028,2018-08-01,2018-09-01
1675718,2018-08-01,2018-10-01
2693983,2018-05-01,2018-05-01
1440598,2018-03-01,2018-04-01
2464017,2019-02-01,2019-02-01
2050853,2018-08-01,2018-10-01
2402917,2018-08-01,2018-09-01
197741,2018-12-01,2019-01-01
1113838,2018-11-01,2019-01-01
1309048,2018-06-01,2018-07-01
1616551,2018-03-01,2018-05-01
2202021,2018-12-01,2019-01-01
2361089,2018-04-01,2018-05-01
1928597,2018-08-01,2018-09-01
326897,2018-07-01,2018-08-01
2881195,2018-07-01,2018-09-01
2477581,2018-10-01,2018-11-01
2364176,2018-12-01,2018-12-01
2004868,2018-01-01,2018-01-01
2552076,2018-04-01,2018-04-01
1817994,2018-10-01,2018-11-01
2981055,2018-03-01,2018-03-01
1585500,2018-06-01,2018-07-01
556597,2018-06-01,2018-07-01
1603704,2018-05-01,2018-06-01
1235077,2018-06-01,2018-07-01
937442,2018-12-01,2018-12-01
2995286,2018-02-01,2018-03-01
2693190,2018-02-01,2018-02-01
322584,2018-08-01,2018-09-01
1969604,2018-09-01,2018-10-01
2203350,2018-08-01,2018-08-01
2893484,2018-03-01,2018-05-01
2301060,2018-01-01,2018-01-01
2656545,2018-09-01,2018-09-01
2876721,2018-08-01,2018-10-01
1673138,2018-04-01,2018-06-01
1981387,2018-02-01,2018-03-01
1978040,2018-12-01,2019-01-01
2243455,2018-05-01,2018-06-01
126461,2018-04-01,2018-05-01
971692,2018-12-01,2018-12-01
101667,2018-05-01,2018-07-01
1225382,2018-05-01,2018-05-01
1320741,2018-10-01,2018-12-01
2335972,2018-07-01,2018-09-01
801623,2018-02-01,2018-03-01
837151,2018-06-01,2018-07-01
2730795,2018-10-01,2018-11-01
10625,2018-08-01,2018-08-01
159472,2018-10-01,2018-12-01
378624,2019-02-01,2019-03-01
723915,2018-10-01,2018-12-01
1016636,2018-06-01,2018-07-01
34649,2018-07-01,2018-08-01
2191357,2018-06-01,2018-08-01
2333868,2018-05-01,2018-07-01
2112196,2018-03-01,2018-05-01
511302,2018-08-01,2018-09-01
940278,2018-07-01,2018-09-01
39425,2018-06-01,2018-07-01
1230773,2018-06-01,2018-07-01
2477974,2018-07-01,2018-09-01
2670813,2018-07-01,2018-09-01
580091,2018-06-01,2018-07-01
2911536,2018-05-01,2018-06-01
693070,2018-06-01,2018-06-01
1754410,2018-11-01,2019-01-01
786,2018-05-01,2018-07-01
2344352,2018-07-01,2018-07-01
2665668,2018-07-01,2018-08-01
1922651,2019-01-01,2019-01-01
2056081,2018-08-01,2018-08-01
2589391,2018-06-01,2018-07-01
2472899,2018-08-01,2018-08-01
141843,2018-06-01,2018-08-01
2308742,2018-09-01,2018-11-01
2521636,2018-05-01,2018-07-01
2650014,2018-08-01,2018-08-01
2712316,2018-06-01,2018-07-01
1479059,2018-06-01,2018-06-01
43555,2018-07-01,2018-07-01
1900625,2018-06-01,2018-07-01
242546,2018-04-01,2018-05-01
1202335,2018-04-01,2018-05-01
1947335,2018-09-01,2018-11-01
1441837,2018-08-01,2018-09-01
2208276,2018-06-01,2018-06-01
354534,2018-09-01,2018-11-01
2586208,2018-08-01,2018-09-01
1773078,2018-07-01,2018-08-01
2177783,2018-08-01,2018-10-01
176492,2018-06-01,2018-06-01
162925,2018-07-01,2018-08-01
2341801,2018-08-01,2018-09-01
1123323,2018-08-01,2018-08-01
2116511,2018-07-01,2018-07-01
2473479,2018-05-01,2018-07-01
2999877,2018-04-01,2018-04-01
2665981,2018-08-01,2018-10-01
911939,2018-03-01,2018-04-01
1992108,2018-06-01,2018-06-01
2245000,2018-05-01,2018-06-01
56585,2018-04-01,2018-06-01
951857,2018-10-01,2018-11-01
1315194,2018-04-01,2018-05-01
167781,2019-02-01,2019-04-01
1018381,2018-07-01,2018-07-01
744025,2018-08-01,2018-08-01
1195157,2018-04-01,2018-05-01
2373108,2018-10-01,2018-12-01
366167,2018-07-01,2018-08-01
774477,2019-03-01,2019-04-01
429865,2018-08-01,2018-10-01
1016353,2018-07-01,2018-07-01
775649,2018-05-01,2018-05-01
2691583,2018-08-01,2018-09-01
1074392,2018-08-01,2018-09-01
2850586,2018-05-01,2018-07-01
302271,2019-01-01,2019-03-01
1999236,2019-06-01,2019-07-01
525052,2018-06-01,2018-08-01
1977215,2018-10-01,2018-11-01
1187931,2019-04-01,2019-05-01
1513105,2018-09-01,2018-11-01
1154338,2018-08-01,2018-08-01
751038,2018-06-01,2018-08-01
406882,2018-08-01,2018-09-01
2258238,2018-06-01,2018-07-01
2047877,2018-11-01,2019-01-01
481631,2018-06-01,2018-06-01
2533356,2018-09-01,2018-10-01
811930,2018-09-01,2018-11-01
440820,2018-03-01,2018-05-01
658846,2018-07-01,2018-07-01
1727346,2018-05-01,2018-07-01
612688,2018-09-01,2018-11-01
1097337,2018-07-01,2018-07-01
1724778,2018-04-01,2018-04-01
1870534,2018-04-01,2018-05-01
767977,2018-09-01,2018-11-01
2969740,2018-06-01,2018-07-01
1002640,2019-02-01,2019-02-01
1925443,2018-06-01,2018-07-01
1283656,2018-08-01,2018-10-01
1159264,2018-08-01,2018-10-01
1222126,2018-04-01,2018-05-01
1028222,2018-03-01,2018-03-01
2200613,2018-08-01,2018-09-01
1143424,2018-01-01,2018-03-01
1659664,2018-10-01,2018-10-01
2996371,2018-11-01,2018-12-01
810128,2019-01-01,2019-02-01
1537361,2018-07-01,2018-07-01
1200449,2018-05-01,2018-07-01
1033786,2018-03-01,2018-05-01
2011698,2018-02-01,2018-02-01
1226848,2018-06-01,2018-07-01
196099,2018-09-01,2018-11-01
2337666,2018-08-01,2018-10-01
1622149,2018-08-01,2018-08-01
1577636,2018-09-01,2018-10-01
2455947,2018-06-01,2018-08-01
26824,2018-07-01,2018-09-01
2095775,2018-11-01,2018-12-01
757717,2018-10-01,2018-12-01
1241510,2018-01-01,2018-01-01
1160651,2018-07-01,2018-08-01
2720534,2018-10-01,2018-12-01
2619519,2018-05-01,2018-06-01
576684,2018-10-01,2018-10-01
1910853,2018-02-01,2018-02-01
277796,2018-08-01,2018-09-01
1443485,2018-07-01,2018-08-01
2364644,2018-05-01,2018-05-01
2350256,2018-10-01,2018-11-01
1867139,2018-01-01,2018-02-01
607498,2018-03-01,2018-05-01
2110801,2018-10-01,2018-11-01
2735117,2018-03-01,2018-04-01
2385096,2018-03-01,2018-04-01
1355759,2018-08-01,2018-08-01
2202721,2018-07-01,2018-07-01
361501,2018-05-01,2018-07-01
2482883,2018-07-01,2018-08-01
2073952,2018-01-01,2018-02-01
719772,2018-06-01,2018-08-01
887225,2018-10-01,2018-12-01
1242401,2019-01-01,2019-01-01
249451,2018-10-01,2018-11-01
1925703,2018-08-01,2018-09-01
2450871,2018-02-01,2018-03-01
2751473,2018-06-01,2018-06-01
1965904,2018-03-01,2018-04-01
1206573,2018-08-01,2018-09-01
2869031,2018-07-01,2018-07-01
906829,2018-06-01,2018-06-01
1339740,2018-07-01,2018-09-01
994041,2018-09-01,2018-09-01
186819,2018-04-01,2018-05-01
1611962,2018-08-01,2018-09-01
2579703,2018-09-01,2018-10-01
1242479,2018-05-01,2018-05-01
891986,2018-09-01,2018-11-01
759056,2018-06-01,2018-07-01
505346,2018-06-01,2018-07-01
177465,2018-02-01,2018-03-01
2039417,2018-07-01,2018-09-01
627837,2019-05-01,2019-07-01
1820899,2018-09-01,2018-09-01
2395921,2018-11-01,2018-12-01
2838433,2018-07-01,2018-08-01
1533717,2018-04-01,2018-05-01
2646901,2018-03-01,2018-05-01
2709982,2018-07-01,2018-09-01
1102646,2018-09-01,2018-10-01
1548598,2018-06-01,2018-07-01
2830453,2018-08-01,2018-10-01
921337,2018-03-01,2018-03-01
1678490,2018-08-01,2018-10-01
191061,2018-04-01,2018-04-01
2137746,2018-09-01,2018-09-01
1227283,2018-05-01,2018-05-01
1734716,2018-06-01,2018-06-01
1479349,2018-10-01,2018-11-01
1258845,2018-03-01,2018-04-01
2948687,2018-05-01,2018-07-01
195314,2018-03-01,2018-04-01
111556,2018-09-01,2018-11-01
1683074,2018-03-01,2018-04-01
2487643,2018-06-01,2018-06-01
625203,2018-06-01,2018-06-01
2869811,2018-05-01,2018-06-01
1875720,2018-06-01,2018-06-01
2015039,2018-02-01,2018-04-01
2761205,2018-09-01,2018-09-01
2210054,2018-04-01,2018-05-01
1341365,2018-07-01,2018-07-01
2716221,2018-05-01,2018-06-01
666791,2018-05-01,2018-06-01
1711011,2018-07-01,2018-07-01
877935,2018-10-01,2018-12-01
261340,2018-08-01,2018-10-01
1416278,2018-06-01,2018-08-01
869982,2018-06-01,2018-08-01
81063,2018-05-01,2018-05-01
1795081,2018-08-01,2018-10-01
1435759,2018-04-01,2018-04-01
2299525,2018-05-01,2018-07-01
345732,2018-10-01,2018-10-01
761013,2018-05-01,2018-05-01
514782,2018-05-01,2018-06-01
2670179,2018-12-01,2019-02-01
2728789,2018-09-01,2018-10-01
438922,2018-05-01,2018-05-01
677869,2018-09-01,2018-09-01
1530559,2018-06-01,2018-06-01
709242,2018-08-01,2018-08-01
1984883,2018-06-01,2018-08-01
1239094,2018-07-01,2018-07-01
2551016,2018-04-01,2018-06-01
2239755,2018-09-01,2018-09-01
603833,2018-08-01,2018-08-01
2874473,2018-09-01,2018-11-01
1082074,2018-06-01,2018-06-01
1280095,2018-06-01,2018-08-01
22934,2018-03-01,2018-05-01
1847785,2018-07-01,2018-08-01
1222287,2018-08-01,2018-08-01
2494858,2018-04-01,2018-04-01
1107325,2018-06-01,2018-07-01
2172147,2018-05-01,2018-05-01
1048519,2018-10-01,2018-10-01
1227200,2018-10-01,2018-12-01
2205147,2018-06-01,2018-07-01
1567398,2019-01-01,2019-01-01
1628284,2018-07-01,2018-08-01
248924,2017-11-01,2018-01-01
956756,2018-06-01,2018-07-01
599458,2018-04-01,2018-05-01
2895312,2018-05-01,2018-06-01
2871170,2018-06-01,2018-06-01
2224372,2019-05-01,2019-07-01
480924,2018-03-01,2018-05-01
2357181,2018-06-01,2018-07-01
2103654,2018-12-01,2019-02-01
835202,2018-06-01,2018-08-01
1736509,2018-05-01,2018-05-01
1213969,2018-04-01,2018-05-01
216243,2018-07-01,2018-08-01
2172313,2018-06-01,2018-06-01
2421821,2018-07-01,2018-07-01
397229,2018-11-01,2019-01-01
5978,2018-08-01,2018-09-01
148902,2018-09-01,2018-09-01
2002613,2018-08-01,2018-08-01
1123699,2018-04-01,2018-06-01
821745,2018-08-01,2018-09-01
1324911,2018-04-01,2018-04-01
1402377,2018-07-01,2018-08-01
1488657,2018-08-01,2018-09-01
1243964,2018-09-01,2018-09-01
2005942,2018-04-01,2018-04-01
2723496,2018-06-01,2018-07-01
667599,2018-11-01,2018-12-01
1887043,2019-01-01,2019-02-01
2928129,2018-11-01,2018-11-01
969430,2018-12-01,2019-02-01
925161,2018-09-01,2018-10-01
1400795,2018-04-01,2018-05-01
764834,2018-07-01,2018-08-01
2156828,2018-05-01,2018-07-01
1849464,2018-05-01,2018-05-01
809845,2018-07-01,2018-08-01
2322590,2018-09-01,2018-09-01
2059788,2018-05-01,2018-06-01
2009439,2018-07-01,2018-09-01
2474847,2019-02-01,2019-04-01
2087320,2018-11-01,2019-01-01
2740326,2018-12-01,2018-12-01
478615,2018-12-01,2018-12-01
1289062,2018-10-01,2018-12-01
2789380,2018-10-01,2018-10-01
1951765,2018-01-01,2018-03-01
1057964,2018-07-01,2018-08-01
1488127,2018-12-01,2018-12-01
623230,2018-07-01,2018-09-01
1617944,2018-06-01,2018-07-01
1235554,2018-11-01,2018-12-01
1102557,2018-03-01,2018-05-01
429939,2018-06-01,2018-06-01
2638856,2018-04-01,2018-06-01
838048,2018-06-01,2018-08-01
2933217,2018-03-01,2018-05-01
2970624,2018-06-01,2018-07-01
1250692,2018-03-01,2018-03-01
490923,2018-09-01,2018-09-01
2929878,2018-03-01,2018-03-01
932664,2019-02-01,2019-02-01
170609,2018-08-01,2018-08-01
2217307,2018-12-01,2018-12-01
1113990,2018-05-01,2018-05-01
1295833,2018-04-01,2018-06-01
2186980,2018-06-01,2018-08-01
1813942,2018-10-01,2018-10-01
2043057,2018-04-01,2018-06-01
1023185,2018-04-01,2018-04-01
1084566,2018-05-01,2018-07-01
1918414,2018-04-01,2018-06-01
796734,2018-06-01,2018-06-01
41745,2018-05-01,2018-06-01
673684,2018-08-01,2018-08-01
996635,2018-03-01,2018-05-01
2181286,2018-12-01,2018-12-01
43178,2019-02-01,2019-04-01
1099813,2018-07-01,2018-08-01
2783145,2018-08-01,2018-10-01
2039053,2018-03-01,2018-04-01
678705,2018-06-01,2018-06-01
1048434,2018-07-01,2018-09-01
2236779,2018-10-01,2018-10-01
984830,2018-04-01,2018-06-01
2399464,2018-12-01,2018-12-01
2020482,2018-07-01,2018-07-01
2584631,2018-08-01,2018-10-01
1388482,2018-06-01,2018-08-01
2037578,2018-09-01,2018-10-01
749946,2018-05-01,2018-05-01
566638,2018-11-01,2018-11-01
1211616,2018-06-01,2018-06-01
2912394,2018-06-01,2018-08-01
2051178,2018-07-01,2018-07-01
2712728,2018-07-01,2018-08-01
338764,2018-09-01,2018-11-01
2344789,2018-06-01,2018-06-01
2175925,2018-10-01,2018-10-01
2275407,2018-10-01,2018-12-01
1090931,2018-05-01,2018-06-01
1269581,2018-05-01,2018-05-01
2807301,2018-06-01,2018-08-01
1212063,2018-09-01,2018-11-01
1152432,2018-07-01,2018-08-01
886505,2018-09-01,2018-11-01
2973938,2018-08-01,2018-10-01
1740464,2018-07-01,2018-09-01
390045,2018-07-01,2018-08-01
1668973,2018-08-01,2018-08-01
252747,2018-08-01,2018-08-01
191630,2018-07-01,2018-09-01
1072873,2018-11-01,2018-12-01
1232709,2018-06-01,2018-06-01
765867,2018-04-01,2018-04-01
2144653,2018-06-01,2018-08-01
384171,2018-08-01,2018-09-01
2126308,2018-09-01,2018-11-01
2643338,2018-01-01,2018-03-01
1061404,2018-03-01,2018-04-01
619322,2018-06-01,2018-07-01
2997435,2018-08-01,2018-09-01
542867,2018-07-01,2018-07-01
72739,2018-10-01,2018-11-01
33462,2019-03-01,2019-05-01
2003478,2018-08-01,2018-10-01
1937201,2018-09-01,2018-10-01
2959995,2018-07-01,2018-07-01
2332344,2018-07-01,2018-09-01
2339519,2018-09-01,2018-10-01
2809774,2018-04-01,2018-05-01
994118,2018-12-01,2018-12-01
1092683,2018-06-01,2018-06-01
566834,2018-04-01,2018-06-01
299264,2018-07-01,2018-08-01
306219,2018-07-01,2018-08-01
398637,2018-08-01,2018-08-01
1798658,2018-06-01,2018-07-01
465259,2018-06-01,2018-07-01
529073,2018-11-01,2018-11-01
196044,2018-05-01,2018-05-01
1614742,2018-09-01,2018-10-01
486365,2018-08-01,2018-10-01
1242911,2018-02-01,2018-03-01
2312202,2018-03-01,2018-05-01
222078,2018-06-01,2018-06-01
948549,2018-02-01,2018-03-01
678928,2018-08-01,2018-08-01
2071532,2018-06-01,2018-06-01
269575,2018-11-01,2018-12-01
1958969,2018-06-01,2018-06-01
2520261,2018-03-01,2018-03-01
1856570,2018-11-01,2018-11-01
2839877,2018-12-01,2019-01-01
2227768,2018-06-01,2018-08-01
2381036,2018-05-01,2018-05-01
277822,2018-09-01,2018-09-01
1450522,2018-09-01,2018-09-01
1441748,2018-10-01,2018-11-01
1925286,2018-06-01,2018-07-01
2115602,2019-02-01,2019-02-01
2002107,2018-05-01,2018-06-01
2559381,2018-08-01,2018-09-01
106715,2018-04-01,2018-06-01
2700946,2018-06-01,2018-06-01
2324255,2018-03-01,2018-05-01
2579437,2017-12-01,2018-01-01
